listing_id,host_id,occupancy,price,number_of_reviews,rating,accommodates,minimum_nights,bedrooms,bathrooms,beds,host_is_superhost,pro_host,entire_home,instant_bookable
1,988,4,146,41,4.7,5,2,2,1,3,0,0,1,0
2,5,90,100,7,5,6,30,2,2,4,0,1,1,0
3,1008,51,99,20,4.75,5,7,2,1,3,1,1,1,0
4,849,0,69,55,4.05,2,3,1,1,1,0,1,1,0
5,915,10,235,5,5,5,4,3,2,3,0,1,1,0
6,1015,90,250,20,4.65,7,20,2,2,5,0,1,1,0
7,171,56,199,10,4.9,6,15,4,2,6,0,1,1,0
8,796,90,119,25,4.25,4,2,1,1,2,0,1,1,0
9,447,71,275,45,4.65,10,2,4,3,7,0,0,1,0
10,949,90,160,20,4.95,5,10,1,1.5,1,0,1,1,0
11,967,86,321,70,4.85,4,3,2,2,4,1,0,1,1
12,110,0,78,9,4.9,2,7,1,1,1,1,1,1,0
13,443,4,84,153,4.85,4,3,2,1,2,0,1,1,0
14,771,35,70,2,5,3,2,1,1,2,0,0,1,0
15,224,90,139,100,4.75,4,3,2,2,2,1,1,1,0
16,689,1,50,15,5,2,2,1,1,1,0,0,0,0
17,182,66,45,47,4.95,1,180,1,1,1,1,1,0,0
18,317,0,390,3,2,6,7,3,3,0,0,1,1,0
19,231,0,47,108,4.8,2,3,1,1,1,0,1,1,0
20,615,1,90,3,5,2,2,1,1.5,1,0,1,0,0
21,26,1,250,8,5,6,3,3,1.5,4,0,1,1,0
22,447,90,289,30,4.65,6,7,1,1,3,1,1,1,0
23,1146,90,149,4,4.5,2,3,1,1,1,1,1,1,0
24,412,82,125,20,4.8,2,7,1,1,1,1,1,1,0
25,957,7,125,11,5,4,90,1,1,3,0,0,1,0
26,644,34,128,41,4.8,3,2,1,1,1,1,1,1,0
27,157,31,75,15,5,2,7,1,1,1,1,1,1,0
28,749,0,239,1,5,6,5,2,2,3,0,1,1,0
29,392,67,385,2,4,6,7,3,3,3,0,0,1,0
30,1062,29,121,92,4.75,4,2,1,1,2,1,0,1,1
31,651,0,85,1,5,4,360,2,2,3,0,0,1,0
32,707,14,99,57,4.9,3,3,1,1,1,1,0,1,0
33,992,3,250,25,4.55,7,16,2,2,5,0,1,1,0
34,347,16,80,141,4.7,2,3,1,1,1,0,1,1,0
35,455,90,27,42,5,1,180,1,1,1,1,1,0,0
36,342,30,55,38,5,2,2,1,1,1,1,1,0,0
37,319,89,347,22,4.7,8,3,2,2,4,1,1,1,0
38,1064,89,229,20,4.45,6,6,1,1,3,1,1,1,0
39,67,18,51,52,4.05,2,28,1,1,1,0,1,1,0
40,376,0,165,9,4.4,4,3,1,1.5,1,0,0,1,1
41,149,28,185,45,4.6,4,3,2,2,2,1,0,1,0
42,181,90,208,19,4.6,6,7,1,1,1,1,1,1,0
43,1106,90,347,29,4.75,8,6,2,2,4,1,1,1,0
44,218,90,550,210,4.85,4,15,2,2,2,0,0,1,0
45,83,40,526,176,4.85,10,3,5,5,6,1,1,1,1
46,412,6,135,13,4.9,2,1,1,1,2,0,0,0,0
47,266,57,360,34,4.8,6,3,3,2,3,1,0,1,0
48,78,19,108,18,4.3,4,5,2,2,3,1,1,1,0
49,75,42,263,5,5,10,4,4,2,5,0,0,1,0
50,992,90,55,99,4.45,2,4,1,1,1,1,1,1,0
51,435,45,114,51,4.5,8,2,2,2,5,0,0,1,0
52,509,0,80,18,4.7,3,7,1,1,2,1,1,1,0
53,641,11,100,122,4.5,4,1,2,2,2,0,1,1,0
54,742,84,82,60,4.5,4,7,2,1,3,0,1,1,0
55,443,0,153,3,5,7,5,2,2,4,0,1,1,0
56,1147,90,48,21,4.45,2,1,1,1,1,0,1,0,0
57,122,0,300,17,4.9,7,7,3,2,4,1,1,1,0
58,800,90,49,14,4.65,2,1,1,1,1,0,1,0,0
59,218,44,126,40,4.8,4,2,1,1,1,1,1,1,0
60,840,90,148,109,4.7,7,1,3,2,3,1,0,1,0
61,151,0,117,77,4.95,2,1,1,1.5,1,1,1,0,0
62,1026,0,117,49,4.85,2,1,1,1.5,1,1,1,0,0
63,317,90,80,69,4.4,4,5,1,1,2,0,1,1,0
64,455,32,73,62,4.2,4,5,1,1,2,0,1,1,0
65,1002,40,54,95,4.3,3,10,1,1,2,0,1,1,1
66,430,45,116,143,4.85,4,3,1,1,3,1,0,1,1
67,999,1,632,33,4.95,6,1,3,1,3,1,1,1,0
68,632,0,150,84,4.9,2,1,1,1,1,1,1,0,0
69,990,0,150,51,4.95,2,1,1,1,1,1,1,0,0
70,141,0,70,118,4.8,2,2,1,1,1,1,1,0,0
71,545,57,150,172,4.85,7,4,2,2,3,1,0,1,0
72,204,24,215,145,4.8,8,2,4,2,6,1,1,1,1
73,794,90,85,2,3,4,29,1,1.5,4,0,0,1,0
74,899,35,90,67,4.75,5,4,2,2,4,0,1,1,0
75,1023,6,125,50,4.7,4,3,2,2,8,0,1,1,0
76,528,1,100,28,4.55,3,30,1,1,2,0,0,1,0
77,432,0,54,126,4.8,2,3,1,1,1,0,1,1,0
78,639,22,166,4,5,4,1,1,1,2,0,0,1,0
79,992,36,100,30,4.75,6,7,2,2,5,1,1,1,0
80,258,25,107,45,4.85,4,4,1,1,3,0,1,1,1
81,64,4,130,76,4.85,2,6,1,1,1,1,0,1,0
82,645,13,74,52,4.1,5,1,1,1.5,2,0,1,1,1
83,1008,90,115,41,4.95,4,3,1,1.5,3,0,0,1,0
84,1054,54,350,13,4.9,6,3,2,2,2,0,0,1,0
85,1140,78,56,25,4.75,3,30,2,1,2,1,1,1,0
86,729,60,190,72,4.75,10,3,4,2.5,6,0,0,1,0
87,39,37,425,1,0,6,7,3,3.5,8,0,0,1,0
88,98,17,100,16,4.65,4,2,1,1,2,0,1,1,0
89,677,83,69,67,4.85,2,3,1,1,1,0,0,1,0
90,75,18,54,15,4.95,2,20,1,1.5,2,1,1,0,0
91,947,25,95,51,4.75,2,7,1,1,1,0,0,1,0
92,1098,60,90,30,4.5,4,7,2,2,2,1,1,1,0
93,561,34,279,93,4.8,9,3,3,2,4,0,0,1,0
94,185,90,125,31,4.85,4,21,2,2,3,0,1,1,0
95,577,90,229,21,4.5,6,2,3,3,3,0,1,1,0
96,169,66,450,4,5,8,3,3,2,8,0,0,1,0
97,177,0,399,6,4.8,8,6,3,2,6,0,1,1,0
98,652,4,428,14,4.15,8,2,4,3,6,0,1,1,0
99,595,7,56,421,4.9,3,1,1,1,2,1,1,1,0
100,1063,31,79,31,4.7,2,5,1,1.5,1,0,0,0,0
101,939,7,286,7,4.65,8,4,3,2,5,0,0,1,0
102,1030,53,260,27,4.95,8,6,3,2,5,0,0,1,0
103,843,59,514,33,4.8,4,2,2,2,4,1,1,1,0
104,1109,0,167,18,4.9,2,30,1,1,1,0,1,1,0
105,1098,6,101,72,4.7,2,3,1,1,1,0,1,1,0
106,90,61,206,29,4.85,8,3,3,2,4,0,0,1,0
107,646,50,100,23,4.5,4,2,1,1,2,0,1,1,0
108,79,61,71,4,4.65,4,60,2,2,2,0,0,1,0
109,913,0,118,44,4.55,4,3,1,1,1,0,1,1,0
110,1047,44,81,330,4.85,4,2,1,1,1,1,1,1,0
111,112,10,69,83,4.65,2,3,1,1,1,0,1,1,0
112,813,10,65,13,4.85,2,30,1,1,1,1,1,0,0
113,925,0,49,29,4.85,1,3,1,2,1,1,1,0,0
114,738,90,40,16,4.65,2,30,1,1,1,1,1,0,0
115,260,0,70,15,4.8,2,30,1,1,1,1,1,0,0
116,593,23,175,63,4.65,4,4,2,1,2,0,1,1,0
117,258,2,45,10,5,1,1,1,1.5,1,0,0,0,0
118,35,25,60,21,4.75,2,30,1,1,1,1,1,0,0
119,671,37,77,3,3.35,6,60,2,1,2,0,1,1,0
120,528,85,105,10,4.5,4,3,1,1,2,0,1,1,0
121,198,86,85,45,4.8,4,31,2,1,3,0,0,1,0
122,986,4,59,46,4.9,2,1,1,2.5,1,0,1,0,0
123,939,24,129,37,4.4,4,4,2,1,2,0,1,0,0
124,844,17,84,46,4.2,4,4,1,1,2,0,1,0,0
125,442,50,213,62,4.3,12,4,4,2,6,0,1,1,0
126,863,25,45,59,4.9,2,2,1,1,1,1,1,0,0
127,779,26,290,59,4.7,10,5,4,2,4,1,1,1,0
128,350,46,33,19,4.8,1,7,1,1.5,1,0,0,0,0
129,75,8,109,18,4.5,4,2,2,1.5,3,0,0,1,0
130,78,31,89,56,4.8,2,2,1,1,1,1,0,0,0
131,368,45,100,65,5,4,2,1,1,2,1,0,1,0
132,82,90,128,16,4.95,2,1,2,2,2,0,1,1,0
133,138,49,78,416,4.85,2,1,1,1,1,1,1,1,1
134,83,2,75,5,4.8,2,30,1,1,1,0,1,1,0
135,992,90,36,30,4.5,1,30,1,1,1,1,1,0,0
136,246,32,193,117,4.9,6,4,2,1,2,1,0,1,1
137,480,6,53,10,4.7,2,3,1,2,1,1,1,0,0
138,530,90,109,87,4.7,4,1,1,1,2,0,1,1,1
139,1048,1,151,25,4.5,6,3,2,2,4,0,1,1,0
140,550,66,76,21,4.9,2,1,1,0,1,0,0,0,0
141,577,46,149,18,5,3,4,1,1,1,1,1,1,1
142,321,16,219,61,4.6,6,2,2,2,2,0,1,1,0
143,612,9,79,10,4.8,2,5,1,1,1,0,0,1,0
144,728,24,104,49,4.55,2,2,1,1,1,0,1,0,0
145,252,0,61,117,4.35,2,5,1,1,1,0,1,1,0
146,271,0,60,4,3.5,4,1,1,2,2,0,0,0,0
147,164,0,395,2,3,7,14,3,2,4,0,1,1,0
148,280,81,114,24,4.5,5,21,2,1,4,0,1,1,0
149,362,20,249,2,4,6,3,3,2.5,0,0,1,1,1
150,429,27,268,4,0,8,3,4,3.5,4,0,0,1,0
151,554,63,323,94,4.9,10,2,4,2,7,1,1,1,0
152,376,6,90,37,4.7,6,30,2,1.5,3,0,1,1,0
153,1048,54,68,18,4.8,2,9,1,1.5,1,0,1,1,0
154,147,12,928,22,4.6,16,3,7,5,10,1,1,1,1
155,947,1,146,2,4,3,30,1,1,1,0,1,1,0
156,929,0,155,53,5,2,90,1,1,3,1,0,1,0
157,1004,0,85,8,4.3,4,30,2,2,3,0,1,1,0
158,272,7,100,12,4.8,4,120,2,2,2,0,1,1,0
159,1008,54,57,283,4.75,3,3,1,1,1,1,1,1,0
160,590,15,375,111,4.9,8,3,3,2,3,1,1,1,0
161,944,41,98,66,4.9,4,28,1,1,2,1,1,1,1
162,182,45,212,18,4.6,4,4,2,2,3,1,1,1,0
163,332,5,89,11,4.75,6,7,3,2,3,1,1,1,0
164,117,54,150,12,4.75,8,5,2,2,5,0,1,1,0
165,384,0,63,98,4.6,2,5,1,1,1,0,1,1,0
166,1139,49,102,9,4.15,5,25,2,2,3,0,1,1,0
167,573,1,130,13,4.45,2,7,1,1,2,0,1,1,0
168,47,89,110,18,4.7,6,4,1,1,3,1,1,1,0
169,261,23,140,35,4.65,4,4,1,2,4,0,1,1,0
170,67,18,84,93,4.95,4,1,2,1,4,1,1,1,0
171,191,10,45,52,4.9,2,4,1,1,1,1,0,0,0
172,946,74,137,36,4.55,2,1,1,1,1,0,1,1,1
173,931,75,120,15,4.4,4,4,1,1.5,2,0,1,1,0
174,274,84,158,33,4.65,4,28,1,1,1,0,1,0,1
175,217,84,159,13,4.5,2,28,1,1,1,0,1,0,1
176,235,79,115,66,4.85,4,1,2,2,3,1,0,1,0
177,180,28,35,36,4.95,1,2,1,1,1,1,1,0,0
178,360,6,122,32,4.7,4,2,1,1,1,1,1,1,0
179,964,64,160,42,4.95,4,2,2,1,2,1,1,1,0
180,232,0,150,1,4,4,90,2,2,2,0,1,1,0
181,612,88,125,86,4.8,8,5,3,2,4,1,0,1,0
182,1056,90,371,6,5,8,3,3,3,4,0,1,1,0
183,550,46,395,3,4.65,6,14,3,2,3,0,1,1,0
184,75,77,142,52,4.75,4,1,1,1,2,0,1,1,1
185,377,66,375,36,4.9,8,3,4,4.5,4,1,0,1,0
186,883,13,250,74,4.8,7,3,3,4.5,6,0,0,1,0
187,314,27,45,473,4.85,2,1,1,1,1,1,1,0,1
188,154,70,153,55,4.25,4,28,1,1,0,0,1,1,1
189,333,90,150,6,5,6,90,3,3.5,4,1,1,1,1
190,888,59,80,35,4.9,4,5,1,2,1,1,1,1,1
191,844,10,112,129,4.55,4,4,1,1,3,0,0,1,1
192,916,32,106,13,4.6,4,3,1,1,2,0,1,1,0
193,1113,26,93,20,4.6,4,3,1,1,1,0,1,0,0
194,1021,72,86,97,4.65,6,4,2,2,3,0,1,1,0
195,306,44,112,25,4.8,4,2,1,1,2,0,1,1,0
196,61,39,76,28,4.8,2,4,1,1,1,0,0,1,1
197,611,0,264,8,4.15,2,3,1,1,1,0,1,0,0
198,146,90,54,77,4.35,1,1,1,1,1,0,1,0,0
199,803,0,90,2,0,3,30,1,1.5,0,0,0,1,0
200,317,34,130,5,5,4,3,1,1,2,0,1,1,0
201,561,90,349,4,5,8,6,2,2,2,1,1,1,0
202,755,76,100,11,4.2,5,6,1,1.5,4,0,1,1,0
203,986,1,150,10,4.3,5,5,2,1.5,5,0,1,1,0
204,721,1,84,67,4.5,2,3,1,1,0,0,1,1,0
205,340,86,99,3,4.35,5,60,2,2,3,0,0,1,0
206,429,61,50,12,4.65,4,2,1,1,2,0,0,1,0
207,732,0,700,9,4.45,6,5,2,2.5,3,0,0,1,0
208,910,71,52,58,4.8,2,1,1,1,1,0,1,0,0
209,666,90,125,4,4.75,2,90,1,1,1,0,1,1,0
210,259,1,160,5,5,6,3,2,2,3,0,1,1,0
211,298,0,50,5,3.2,2,30,1,1,1,0,0,0,0
212,30,88,105,59,4.7,6,10,3,2,3,0,0,1,1
213,925,67,557,32,4.7,12,7,5,3,7,0,1,1,0
214,529,39,91,13,4.45,6,14,2,2,4,1,1,1,0
215,116,15,243,17,4.65,6,5,3,2,4,0,1,1,0
216,149,13,150,13,4.9,6,3,1,1,4,0,0,1,0
217,925,0,150,7,4.55,6,180,2,2,3,0,1,1,0
218,947,90,59,540,4.6,2,1,1,1,1,0,1,0,1
219,676,27,435,28,4.95,6,2,3,2.5,5,0,0,1,0
220,129,41,70,26,4.3,3,2,1,1,2,0,1,0,0
221,75,0,74,22,4.25,2,3,1,1,1,0,1,0,0
222,521,90,59,518,4.5,2,1,1,1,1,0,1,0,1
223,403,7,225,12,4.75,7,23,2,2,5,0,1,1,0
224,385,68,414,7,4.55,10,3,4,2,5,0,1,1,0
225,385,16,177,58,4.75,8,2,4,2,4,1,0,1,0
226,239,90,125,7,4.7,4,2,1,1,2,0,1,1,0
227,18,72,148,24,4.85,4,1,1,1,2,0,1,1,1
228,129,90,80,26,4.9,5,80,2,2,3,0,0,1,1
229,729,1,64,117,4.95,2,4,1,1,1,1,0,1,0
230,682,11,159,5,5,3,1,1,1,1,0,1,1,0
231,935,0,189,11,4.9,3,1,1,1,2,0,1,1,0
232,423,31,135,43,4.8,7,5,4,2,4,1,0,1,0
233,12,26,82,24,5,3,2,1,1,1,0,1,1,0
234,177,46,155,83,4.9,3,3,2,1,2,1,1,1,0
235,313,90,39,9,4.35,2,1,1,1,1,0,1,0,0
236,246,42,40,212,4.85,1,1,1,1,1,1,1,0,1
237,63,39,60,17,4.8,2,30,1,1,1,0,1,0,1
238,1026,28,89,69,4.8,4,5,1,1,1,1,1,1,0
239,106,42,91,160,4.7,8,1,3,3,5,0,1,1,1
240,430,35,75,97,4.95,2,2,1,1,1,1,1,1,0
241,488,68,90,115,4.8,4,4,1,1,2,0,1,1,0
242,527,7,90,2,5,4,120,1,1.5,1,0,0,1,0
243,554,51,380,32,4.9,9,6,4,3.5,5,1,0,1,0
244,1129,21,400,76,4.85,12,3,4,4.5,6,0,0,1,0
245,11,1,289,3,4.65,8,5,3,3,5,0,1,1,0
246,1100,0,175,2,1.5,4,14,2,2,2,0,1,1,0
247,213,0,130,1,4,2,7,1,1,1,0,1,1,0
248,71,70,69,78,4.55,6,2,2,1.5,5,1,1,1,1
249,806,62,170,93,4.7,6,2,3,2,3,1,1,1,1
250,879,1,70,91,4.75,4,1,1,1,2,1,0,0,0
251,38,90,49,462,4.9,1,1,1,1,1,1,1,0,1
252,204,55,65,8,4.5,4,28,1,1.5,2,0,0,1,1
253,270,34,242,17,4.95,8,5,3,3,5,1,1,1,0
254,208,0,148,4,4.75,7,5,2,2,5,0,1,1,0
255,455,0,55,67,4.9,2,2,1,1,2,0,1,0,0
256,1103,71,67,57,4.55,2,1,1,1,1,0,1,0,0
257,419,36,59,415,4.85,2,1,1,0,0,1,0,0,0
258,948,90,60,554,4.85,2,1,1,1,1,1,0,0,0
259,44,0,150,2,5,6,7,2,2,4,0,1,1,0
260,925,90,80,12,4.9,5,7,2,1,3,1,1,1,0
261,992,71,250,34,5,8,7,3,2.5,3,0,0,1,0
262,65,2,68,23,4.9,2,180,1,1,1,1,1,0,0
263,528,43,159,20,4.75,5,3,2,2,2,1,1,1,1
264,447,1,44,80,4.9,1,4,1,1,1,0,1,0,0
265,120,71,154,7,4.5,4,1,1,1,2,0,1,0,0
266,258,48,89,44,4.7,4,5,1,1,2,1,1,1,0
267,524,16,146,33,4.65,10,1,3,3,3,0,0,1,0
268,424,4,99,8,4.65,8,14,3,2,6,1,1,1,0
269,895,14,175,10,4.65,6,7,3,2,3,0,1,1,0
270,791,9,86,177,4.9,2,1,1,1,2,1,0,1,1
271,38,12,139,134,4.9,4,4,1,1,2,0,1,1,0
272,1140,43,183,70,4.45,8,4,4,2.5,6,0,1,1,0
273,178,0,60,57,4.55,2,3,1,1,1,0,1,1,0
274,549,85,150,1,0,4,90,2,2,2,0,0,1,0
275,34,38,30,31,4.9,1,30,1,1,1,1,1,0,0
276,823,19,914,47,4.65,10,2,6,5,9,0,1,1,0
277,742,7,49,49,4.6,2,1,1,1,1,0,1,0,1
278,545,55,63,17,4.9,1,15,1,1,0,0,1,1,0
279,67,16,113,262,4.85,4,3,1,1,2,0,0,1,0
280,129,90,50,8,5,2,30,1,1,1,0,1,0,0
281,401,90,79,30,4.4,5,89,2,2,3,0,0,1,0
282,336,32,54,279,4.9,2,2,1,1,1,1,0,0,0
283,27,90,120,17,5,5,30,3,2,3,0,0,1,0
284,128,61,325,18,4.85,10,3,4,2.5,5,1,1,1,0
285,835,56,70,318,4.65,3,1,1,1,2,0,1,1,1
286,742,64,53,55,4.7,2,1,1,1,1,0,1,0,1
287,502,90,19,99,4.85,2,1,1,1,1,0,1,0,0
288,870,87,20,97,4.85,2,1,1,1,1,0,1,0,0
289,1000,87,23,76,4.8,2,1,1,1,1,0,1,0,1
290,271,90,260,58,4.9,8,4,4,3,4,1,1,1,0
291,1131,90,129,108,4.85,3,2,1,1,2,1,1,1,0
292,190,1,221,21,4.9,4,2,2,1,2,1,1,1,0
293,571,0,37,9,5,2,1,1,1,1,0,0,0,0
294,810,29,79,119,4.85,2,1,1,1,1,1,0,0,1
295,50,0,74,6,4.65,4,2,1,1,2,0,1,0,0
296,1135,10,82,364,4.85,6,1,2,1,3,1,1,1,1
297,658,2,50,27,4.85,1,3,1,1,1,0,1,0,0
298,842,49,165,107,4.75,8,3,3,2,3,1,0,1,0
299,244,0,135,14,4.15,4,1,1,1,2,0,1,0,0
300,60,66,106,27,4.75,5,29,2,2,2,1,1,1,0
301,505,26,150,41,4.95,6,3,3,2.5,4,1,1,1,0
302,1115,1,160,11,4.1,6,3,2,2,3,0,1,1,0
303,888,0,175,4,4.5,4,5,1,1.5,2,0,1,1,0
304,242,35,114,57,4.75,4,3,2,1,2,0,1,1,0
305,23,43,545,87,4.95,6,3,3,3.5,3,1,0,1,1
306,825,11,195,14,4.25,6,5,2,2,3,0,1,1,1
307,1045,22,295,47,4.9,10,3,4,4.5,8,1,1,1,0
308,447,27,45,246,4.9,4,1,1,3,2,1,1,0,0
309,515,90,41,9,4.9,1,1,1,1,0,0,0,0,1
310,767,58,70,9,4.8,4,30,2,2.5,2,0,1,1,1
311,160,4,69,318,4.75,3,2,1,1,1,1,1,1,0
312,392,3,135,1,0,3,30,1,1,2,0,0,1,0
313,404,1,108,18,4.8,4,4,1,1,1,1,1,1,0
314,623,9,135,6,4.6,6,30,2,2,2,0,1,1,0
315,382,2,53,29,5,1,3,1,1,1,0,0,0,0
316,1057,90,70,5,5,3,7,1,1,2,1,1,1,0
317,980,89,590,198,4.8,2,1,1,1,2,1,1,1,0
318,1028,3,215,8,4.85,5,90,2,2,3,0,1,1,0
319,95,29,165,23,4.45,6,7,2,2,4,0,0,1,1
320,30,90,220,32,4.75,6,4,2,2,3,1,0,1,0
321,129,67,100,5,5,5,7,2,1,3,1,1,1,0
322,177,89,690,124,4.9,2,1,1,1,2,1,1,0,0
323,797,5,50,66,4.95,2,2,1,1,2,1,0,0,0
324,745,65,130,14,4.8,6,2,2,2,0,0,0,1,0
325,827,87,59,239,4.5,2,2,1,1,1,0,1,1,0
326,731,34,129,55,4.65,6,3,3,2,3,0,0,1,0
327,331,18,69,288,4.55,2,1,1,1,1,0,1,1,1
328,758,69,199,54,4.9,8,5,3,3.5,3,0,1,1,0
329,111,7,220,14,4.35,6,10,2,2,4,0,0,1,0
330,258,59,150,28,4.95,6,7,2,2,3,0,1,1,0
331,867,14,398,24,4.5,8,5,4,4,4,0,0,1,0
332,933,61,45,87,4.8,1,2,1,1,1,0,0,1,0
333,21,68,113,29,4.9,2,2,1,1,2,1,1,0,1
334,1059,90,55,76,4.75,2,3,1,1,0,0,1,1,0
335,70,83,110,7,4.45,3,3,1,1,1,0,1,1,0
336,648,39,83,12,4.35,5,3,1,1,4,0,1,1,1
337,926,23,99,12,5,4,3,1,1,3,0,1,1,0
338,955,90,89,45,4.8,3,3,1,1,1,1,0,1,0
339,795,50,35,35,4.95,2,2,1,1,1,1,1,0,1
340,1070,52,120,16,4.85,6,29,2,2,3,0,1,1,0
341,896,12,185,18,4.5,6,3,2,2,3,0,1,1,1
342,920,89,138,33,4.55,3,3,1,1,2,0,1,1,1
343,19,0,182,2,5,2,1,1,1,1,0,1,0,0
344,455,51,99,7,4.45,6,4,1,1,2,1,1,1,0
345,773,53,105,135,4.75,4,2,1,1,2,0,1,1,0
346,1146,63,79,245,4.9,2,3,1,1,1,1,1,1,0
347,430,90,63,50,4.65,2,30,1,1,1,0,1,1,0
348,959,19,126,8,5,4,2,1,1,2,1,1,1,0
349,895,24,1998,55,4.9,12,3,6,7,9,0,0,1,0
350,305,26,145,11,4.9,4,2,1,1,2,1,1,1,1
351,554,36,80,88,4.7,2,2,1,1,1,1,0,1,0
352,647,0,43,24,4.65,1,90,1,1,1,0,1,0,0
353,13,8,173,139,4.8,6,4,2,1.5,3,1,1,1,1
354,189,63,400,2,5,6,60,3,2,3,0,0,1,0
355,706,4,106,22,4.95,4,2,1,1,2,1,1,1,0
356,1110,33,108,43,5,4,2,1,1,1,1,1,1,0
357,258,15,213,28,5,6,2,2,2,2,1,1,1,0
358,644,80,39,36,4.9,1,1,1,1,1,0,0,0,0
359,22,89,108,233,4.9,4,1,2,2,4,1,1,1,0
360,38,2,180,2,0,6,29,2,2,4,0,0,1,0
361,117,2,62,309,4.85,3,1,1,1,1,1,1,1,0
362,899,0,200,6,4,2,2,1,1,1,0,0,0,0
363,554,41,160,12,5,2,4,1,1,1,0,0,1,0
364,459,30,96,7,4.85,4,4,1,1,2,0,1,1,1
365,696,54,99,24,4.7,6,4,1,1,2,1,1,1,0
366,1067,90,128,6,4.15,6,1,2,2,4,0,1,1,1
367,267,6,439,3,5,6,3,4,2.5,4,0,0,1,0
368,1124,90,121,8,3.4,6,1,2,1.5,4,0,1,1,1
369,1025,30,128,12,4,6,1,2,2,4,0,1,1,1
370,950,31,87,3,4.35,4,1,1,1,2,0,1,1,1
371,189,1,160,13,4.6,6,6,2,1.5,3,0,1,1,0
372,561,45,175,44,5,2,3,1,1,1,1,0,1,0
373,749,6,180,21,4.35,6,3,2,2,3,0,1,1,0
374,305,0,99,2,3.5,4,6,1,1.5,2,0,1,1,0
375,29,19,135,102,4.75,4,3,2,2,2,0,0,1,0
376,780,74,95,9,4.45,2,3,1,1,2,0,1,1,1
377,1077,32,165,45,4.9,6,4,3,2,3,1,1,1,0
378,298,56,160,14,4.55,6,4,2,1.5,3,1,1,1,0
379,37,55,43,22,4.7,1,90,1,1,1,0,1,0,0
380,311,0,150,40,4.85,2,1,1,1,1,0,1,1,0
381,1039,6,38,199,4.6,2,1,1,1,1,0,1,0,0
382,64,12,166,75,4.85,2,2,1,1,2,1,0,1,1
383,68,50,229,4,5,6,4,2,2,2,0,1,1,0
384,1049,1,135,8,4.9,4,3,2,2,3,0,0,1,0
385,133,30,115,2,5,6,60,2,1,4,0,0,1,0
386,971,55,150,9,5,6,4,2,1.5,3,1,1,1,0
387,264,24,170,1,4,6,2,2,2,3,1,1,1,0
388,251,19,133,2,4.5,4,2,1,1,2,1,1,1,0
389,913,90,110,90,4.7,2,3,1,1,2,0,1,1,0
390,259,89,55,331,4.85,2,1,1,1,2,1,1,0,0
391,546,85,115,19,4.7,4,14,2,2,2,1,0,1,0
392,193,70,129,6,4.5,4,5,1,1.5,1,1,1,1,1
393,418,0,75,18,4.55,2,1,1,1,1,1,1,0,1
394,170,0,75,27,4.85,2,1,1,1,1,1,1,0,1
395,1084,90,246,42,4.9,6,13,3,2,4,0,0,1,0
396,784,67,54,173,4.9,4,1,1,1,2,1,1,0,0
397,447,61,60,89,4.9,2,7,1,1,1,1,0,1,0
398,1117,3,80,4,4.75,2,3,1,1,2,0,0,0,0
399,293,89,5300,331,4.85,2,1,1,1,1,1,1,0,0
400,771,89,540,272,4.9,3,1,1,1,3,1,1,0,0
401,979,13,116,131,4.6,8,3,2,1,3,0,1,1,1
402,895,81,94,25,4.9,2,3,1,1,1,1,1,1,0
403,749,35,61,45,4.6,2,2,1,1,2,1,1,1,0
404,261,20,190,39,4.8,6,2,2,2,3,1,1,1,0
405,373,20,296,13,4.4,6,3,2,2,3,0,1,1,0
406,129,56,96,76,4.6,6,3,3,1,5,0,1,1,0
407,258,86,250,6,4.5,8,30,4,3,4,0,1,1,0
408,976,0,251,27,4.5,5,3,2,2,3,0,0,1,1
409,376,0,289,11,4.65,8,5,3,3,5,0,1,1,0
410,973,90,98,64,4.9,2,2,1,1,1,1,1,1,0
411,67,9,65,21,4.65,4,14,1,1,2,0,1,1,0
412,64,46,134,121,4.9,4,2,1,1,2,1,1,1,0
413,425,37,116,142,4.9,2,2,1,1,1,1,1,1,1
414,822,68,113,23,4.85,3,2,1,0,1,1,1,0,1
415,960,0,135,4,3.75,2,1,1,1.5,1,0,1,1,0
416,683,20,147,17,4,6,3,2,1.5,4,0,1,1,1
417,484,26,105,14,4.8,3,5,1,1,2,0,0,1,0
418,893,9,71,253,4.35,4,1,1,1,2,0,1,0,0
419,628,54,380,35,4.95,10,5,4,4,4,0,0,1,1
420,739,5,43,50,4.75,2,4,1,1,1,0,1,0,0
421,1144,0,159,4,4.25,6,7,2,2,3,0,1,1,0
422,553,7,450,2,0,8,7,2,2,3,0,1,1,0
423,1142,90,54,41,4.85,4,1,1,1,2,1,1,0,0
424,313,81,294,138,5,6,3,3,2,3,1,1,1,0
425,760,86,379,60,4.6,12,4,4,2.5,6,0,0,1,0
426,144,64,269,78,4.95,6,5,3,2,3,1,0,1,0
427,494,75,99,59,4.7,4,6,2,1,2,1,1,1,1
428,1084,25,999,50,4.8,10,3,5,3.5,8,0,1,1,1
429,182,75,102,14,4.85,3,7,1,1,1,0,1,1,0
430,258,60,139,89,4.75,6,3,3,2,4,1,0,1,0
431,903,45,75,247,4.95,2,2,1,1,1,1,0,0,1
432,1075,2,56,71,4.4,2,1,1,1,1,0,1,0,0
433,1100,64,122,23,4.85,6,20,2,2,2,0,1,1,0
